week_start,rank,gateway_id,hybrid_score,ml_probability,baseline_score,ml_percentile,baseline_percentile
2026-02-23 00:00:00+00:00,3,06238EE3BE6C,0.976656626506024,0.0011800097980513018,38.0,0.9698795180722891,0.9969879518072289
2026-02-23 00:00:00+00:00,4,0EE51B79E853,0.9623493975903614,0.002043224053106562,14.0,0.9879518072289156,0.8855421686746988
2026-02-23 00:00:00+00:00,5,0A4E33E2692B,0.9548192771084336,0.0008028932661549316,26.0,0.9457831325301205,0.9819277108433735
2026-02-23 00:00:00+00:00,6,02043B6BA08B,0.9544427710843373,0.0018214171796845067,13.0,0.9849397590361446,0.8629518072289156
2026-02-23 00:00:00+00:00,7,0A6D3595373D,0.9484186746987953,0.001098070000947733,16.0,0.9578313253012049,0.9201807228915663
2026-02-23 00:00:00+00:00,8,02D7623552C8,0.9480421686746987,0.000753926123547743,28.0,0.9337349397590361,0.9909638554216867
2026-02-23 00:00:00+00:00,9,0283A18685C4,0.9435240963855421,0.005681406531200103,10.0,1.0,0.7740963855421686
2026-02-23 00:00:00+00:00,10,0A3983033084,0.940512048192771,0.000758087004876666,19.0,0.9367469879518072,0.9518072289156626
2026-02-23 00:00:00+00:00,11,0E61D34F9993,0.9322289156626506,0.0011538615366066568,12.0,0.963855421686747,0.8373493975903614
2026-02-23 00:00:00+00:00,12,02D49A34B2FE,0.9307228915662651,0.0007173836959059733,21.0,0.9186746987951807,0.9668674698795181
2026-02-23 00:00:00+00:00,13,0228A99EE35A,0.9141566265060241,0.0005412716374429889,39.0,0.8855421686746988,1.0
2026-02-23 00:00:00+00:00,14,0230D261A1CD,0.9134036144578312,0.0005715384549823072,19.0,0.9006024096385542,0.9518072289156626
2026-02-23 00:00:00+00:00,15,0AE6BF39C720,0.9028614457831325,0.0007314491984177433,12.0,0.9246987951807228,0.8373493975903614
2026-03-02 00:00:00+00:00,1,0A8407CF4D85,0.9887048192771084,0.0015461592192435052,22.0,0.9909638554216867,0.9819277108433735
2026-03-02 00:00:00+00:00,2,028B24EADDAD,0.9864457831325301,0.0013979080435957661,25.0,0.9849397590361446,0.9909638554216867
2026-03-02 00:00:00+00:00,3,0EF023E6452D,0.9661144578313253,0.0009406454728775607,30.0,0.9548192771084337,1.0
2026-03-02 00:00:00+00:00,4,02D49A34B2FE,0.9646084337349398,0.001068167809733325,20.0,0.9608433734939759,0.9759036144578314
2026-03-02 00:00:00+00:00,5,06F170E6BB03,0.9608433734939759,0.0012649677259298552,14.0,0.9759036144578314,0.9156626506024096
2026-03-02 00:00:00+00:00,6,024DD3A9ADCA,0.9536897590361446,0.0008188684018595425,29.0,0.9397590361445783,0.9954819277108434
2026-03-02 00:00:00+00:00,7,060EE3CB4779,0.9506777108433735,0.000845900433080704,18.0,0.9457831325301205,0.9653614457831325
2026-03-02 00:00:00+00:00,8,0AFFC263C0D9,0.9356174698795181,0.0008707033630204325,13.0,0.9487951807228916,0.8960843373493976
2026-03-02 00:00:00+00:00,9,0228A99EE35A,0.9356174698795181,0.000611150637622689,24.0,0.9186746987951807,0.9864457831325302
2026-03-02 00:00:00+00:00,10,02D7623552C8,0.924698795180723,0.0013200067551314193,9.0,0.9819277108433735,0.7530120481927711
2026-03-02 00:00:00+00:00,11,0A5D017E401E,0.9167921686746988,0.002869878097594836,7.0,1.0,0.6671686746987951
2026-03-02 00:00:00+00:00,12,02E12310186C,0.9130271084337349,0.0005741772772381055,15.0,0.9066265060240963,0.9322289156626506
2026-03-02 00:00:00+00:00,13,0A68A2032450,0.9122740963855422,0.0020310636715594986,7.0,0.9939759036144579,0.6671686746987951
2026-03-02 00:00:00+00:00,14,0A6D3595373D,0.911144578313253,0.0006875298477237439,12.0,0.9246987951807228,0.8704819277108434
2026-03-02 00:00:00+00:00,15,0EE317BA7C52,0.9051204819277108,0.0006943061182185145,11.0,0.927710843373494,0.8373493975903614
2026-03-09 00:00:00+00:00,1,028B24EADDAD,0.9879518072289157,0.0035851292192334862,20.0,0.9939759036144579,0.9698795180722891
